,date,id,argent_retire
5307,2022-12-02 00:24:00,38,830
5308,2022-12-02 00:26:00,19,340
5309,2022-12-02 00:26:00,49,1860
5310,2022-12-02 00:28:00,18,1470
5311,2022-12-02 00:28:00,20,1660
5312,2022-12-02 00:29:00,0,420
5313,2022-12-02 00:29:00,29,1710
5314,2022-12-02 00:31:00,11,310
5315,2022-12-02 00:31:00,44,810
5316,2022-12-02 00:32:00,17,1370
5317,2022-12-02 00:33:00,8,420
5318,2022-12-02 00:33:00,42,1320
5319,2022-12-02 00:34:00,14,240
5320,2022-12-02 00:34:00,29,1370
5321,2022-12-02 00:34:00,43,70
5322,2022-12-02 00:35:00,5,50
5323,2022-12-02 00:35:00,23,800
5324,2022-12-02 00:35:00,45,1450
5325,2022-12-02 00:36:00,16,250
5326,2022-12-02 00:36:00,30,1260
5327,2022-12-02 00:36:00,41,1590
5328,2022-12-02 00:37:00,19,1460
5329,2022-12-02 00:37:00,39,980
5330,2022-12-02 00:38:00,7,880
5331,2022-12-02 00:38:00,10,770
5332,2022-12-02 00:38:00,13,1000
5333,2022-12-02 00:39:00,26,790
5334,2022-12-02 00:40:00,24,720
5335,2022-12-02 00:42:00,0,770
5336,2022-12-02 00:43:00,5,1890
5337,2022-12-02 00:43:00,8,90
5338,2022-12-02 00:44:00,9,1360
5339,2022-12-02 00:44:00,15,450
5340,2022-12-02 00:44:00,25,30
5341,2022-12-02 00:44:00,30,360
5342,2022-12-02 00:44:00,31,1690
5343,2022-12-02 00:44:00,38,1020
5344,2022-12-02 00:45:00,6,810
5345,2022-12-02 00:45:00,22,690
5346,2022-12-02 00:45:00,41,570
5347,2022-12-02 00:47:00,16,480
5348,2022-12-02 00:47:00,21,1330
5349,2022-12-02 00:47:00,34,660
5350,2022-12-02 00:47:00,35,1770
5351,2022-12-02 00:48:00,5,1100
5352,2022-12-02 00:48:00,37,1440
5353,2022-12-02 00:48:00,46,1820
5354,2022-12-02 00:49:00,1,970
5355,2022-12-02 00:50:00,31,1880
5356,2022-12-02 00:51:00,3,1210
5357,2022-12-02 00:51:00,14,1530
5358,2022-12-02 00:51:00,27,890
5359,2022-12-02 00:53:00,13,70
5360,2022-12-02 00:53:00,39,1120
5361,2022-12-02 00:53:00,49,450
5362,2022-12-02 00:55:00,2,870
5363,2022-12-02 00:55:00,18,180
5364,2022-12-02 00:55:00,26,1200
5365,2022-12-02 00:55:00,47,790
5366,2022-12-02 00:55:00,48,140
5367,2022-12-02 00:56:00,28,930
5368,2022-12-02 00:56:00,32,1250
5369,2022-12-02 00:56:00,40,720
5370,2022-12-02 00:57:00,16,40
5371,2022-12-02 00:58:00,36,560
5372,2022-12-02 00:59:00,33,1080
5373,2022-12-02 01:00:00,1,560
5374,2022-12-02 01:00:00,7,1470
5375,2022-12-02 01:00:00,9,760
5376,2022-12-02 01:01:00,43,640
5377,2022-12-02 01:01:00,49,1650
5378,2022-12-02 01:03:00,12,880
5379,2022-12-02 01:03:00,17,640
5380,2022-12-02 01:04:00,10,540
5381,2022-12-02 01:05:00,11,540
5382,2022-12-02 01:05:00,46,830
5383,2022-12-02 01:06:00,44,1190
5384,2022-12-02 01:07:00,4,1780
5385,2022-12-02 01:08:00,12,260
5386,2022-12-02 01:08:00,23,1710
5387,2022-12-02 01:08:00,41,1620
5388,2022-12-02 01:08:00,49,1070
5389,2022-12-02 01:09:00,6,920
5390,2022-12-02 01:09:00,7,500
5391,2022-12-02 01:12:00,20,490
5392,2022-12-02 01:13:00,9,840
5393,2022-12-02 01:15:00,36,1410
5394,2022-12-02 01:15:00,40,250
5395,2022-12-02 01:16:00,3,1640
5396,2022-12-02 01:16:00,4,820
5397,2022-12-02 01:16:00,19,1930
5398,2022-12-02 01:16:00,30,690
5399,2022-12-02 01:19:00,10,750
5400,2022-12-02 01:19:00,29,260
5401,2022-12-02 01:20:00,24,1130
5402,2022-12-02 01:20:00,42,1460
5403,2022-12-02 01:20:00,45,1200
5404,2022-12-02 01:20:00,49,1880
5405,2022-12-02 01:22:00,0,650
5406,2022-12-02 01:22:00,3,470
5407,2022-12-02 01:22:00,26,1330
5408,2022-12-02 01:22:00,47,1030
5409,2022-12-02 01:23:00,13,1900
5410,2022-12-02 01:23:00,22,1450
5411,2022-12-02 01:23:00,28,600
5412,2022-12-02 01:23:00,48,600
5413,2022-12-02 01:24:00,32,1390
5414,2022-12-02 01:24:00,46,500
5415,2022-12-02 01:25:00,19,470
5416,2022-12-02 01:25:00,25,1550
5417,2022-12-02 01:26:00,29,70
5418,2022-12-02 01:27:00,21,300
5419,2022-12-02 01:27:00,49,1910
5420,2022-12-02 01:28:00,7,700
5421,2022-12-02 01:28:00,14,1750
5422,2022-12-02 01:28:00,35,1800
5423,2022-12-02 01:30:00,47,1710
5424,2022-12-02 01:31:00,24,550
5425,2022-12-02 01:32:00,8,340
5426,2022-12-02 01:32:00,15,530
5427,2022-12-02 01:32:00,27,1950
5428,2022-12-02 01:32:00,38,130
5429,2022-12-02 01:33:00,5,1230
5430,2022-12-02 01:33:00,9,1900
5431,2022-12-02 01:33:00,34,810
5432,2022-12-02 01:33:00,37,1820
5433,2022-12-02 01:34:00,6,900
5434,2022-12-02 01:34:00,18,1130
5435,2022-12-02 01:34:00,41,340
5436,2022-12-02 01:35:00,1,1920
5437,2022-12-02 01:35:00,17,1080
5438,2022-12-02 01:38:00,16,250
5439,2022-12-02 01:38:00,20,1370
5440,2022-12-02 01:38:00,31,570
5441,2022-12-02 01:38:00,40,1300
5442,2022-12-02 01:39:00,22,680
5443,2022-12-02 01:39:00,39,910
5444,2022-12-02 01:40:00,15,1780
5445,2022-12-02 01:40:00,26,1570
5446,2022-12-02 01:41:00,2,30
5447,2022-12-02 01:41:00,33,1400
5448,2022-12-02 01:44:00,25,660
5449,2022-12-02 01:45:00,48,1200
5450,2022-12-02 01:46:00,11,1990
5451,2022-12-02 01:46:00,17,120
5452,2022-12-02 01:46:00,18,780
5453,2022-12-02 01:46:00,21,1450
5454,2022-12-02 01:46:00,23,1490
5455,2022-12-02 01:46:00,46,310
5456,2022-12-02 01:47:00,43,70
5457,2022-12-02 01:47:00,47,660
5458,2022-12-02 01:48:00,36,870
5459,2022-12-02 01:49:00,19,1390
5460,2022-12-02 01:50:00,25,1920
5461,2022-12-02 01:50:00,41,1300
5462,2022-12-02 01:50:00,42,90
5463,2022-12-02 01:51:00,12,1560
5464,2022-12-02 01:51:00,30,1620
5465,2022-12-02 01:51:00,44,1350
5466,2022-12-02 01:52:00,0,1250
5467,2022-12-02 01:52:00,13,1410
5468,2022-12-02 01:53:00,49,1240
5469,2022-12-02 01:54:00,1,550
5470,2022-12-02 01:54:00,19,1380
5471,2022-12-02 01:54:00,24,280
5472,2022-12-02 01:56:00,4,1380
5473,2022-12-02 01:56:00,8,380
5474,2022-12-02 01:57:00,7,690
5475,2022-12-02 01:59:00,35,470
5476,2022-12-02 02:01:00,10,1810
5477,2022-12-02 02:02:00,20,1520
5478,2022-12-02 02:02:00,43,1770
5479,2022-12-02 02:03:00,5,1600
5480,2022-12-02 02:03:00,24,1070
5481,2022-12-02 02:04:00,28,1940
5482,2022-12-02 02:04:00,34,1750
5483,2022-12-02 02:04:00,45,840
5484,2022-12-02 02:05:00,9,1260
5485,2022-12-02 02:06:00,4,960
5486,2022-12-02 02:07:00,10,1160
5487,2022-12-02 02:07:00,26,600
5488,2022-12-02 02:07:00,43,1650
5489,2022-12-02 02:08:00,21,360
5490,2022-12-02 02:08:00,31,1330
5491,2022-12-02 02:08:00,40,50
5492,2022-12-02 02:09:00,1,150
5493,2022-12-02 02:09:00,33,1900
5494,2022-12-02 02:09:00,35,1010
5495,2022-12-02 02:10:00,29,590
5496,2022-12-02 02:10:00,36,1860
5497,2022-12-02 02:11:00,3,1550
5498,2022-12-02 02:11:00,32,800
5499,2022-12-02 02:12:00,47,1640
5500,2022-12-02 02:13:00,6,690
5501,2022-12-02 02:13:00,15,1720
5502,2022-12-02 02:13:00,43,260
5503,2022-12-02 02:14:00,38,1990
5504,2022-12-02 02:14:00,41,880
5505,2022-12-02 02:15:00,44,1350
5506,2022-12-02 02:16:00,14,1810
5507,2022-12-02 02:17:00,27,730
5508,2022-12-02 02:18:00,12,890
5509,2022-12-02 02:18:00,18,230
5510,2022-12-02 02:18:00,42,510
5511,2022-12-02 02:19:00,29,570
5512,2022-12-02 02:19:00,39,350
5513,2022-12-02 02:20:00,10,580
5514,2022-12-02 02:21:00,20,1020
5515,2022-12-02 02:21:00,32,830
5516,2022-12-02 02:21:00,37,1770
5517,2022-12-02 02:22:00,15,1610
5518,2022-12-02 02:23:00,7,1510
5519,2022-12-02 02:23:00,45,760
5520,2022-12-02 02:25:00,23,50
5521,2022-12-02 02:25:00,39,650
5522,2022-12-02 02:25:00,41,1200
5523,2022-12-02 02:25:00,48,400
5524,2022-12-02 02:26:00,2,1940
5525,2022-12-02 02:26:00,13,390
5526,2022-12-02 02:26:00,16,1660
5527,2022-12-02 02:26:00,18,1980
5528,2022-12-02 02:26:00,32,210
5529,2022-12-02 02:27:00,22,740
5530,2022-12-02 02:28:00,10,1740
5531,2022-12-02 02:28:00,14,1500
5532,2022-12-02 02:29:00,30,340
5533,2022-12-02 02:29:00,34,1140
5534,2022-12-02 02:30:00,0,900
5535,2022-12-02 02:31:00,46,340
5536,2022-12-02 02:34:00,11,670
5537,2022-12-02 02:34:00,14,1290
5538,2022-12-02 02:34:00,17,900
5539,2022-12-02 02:35:00,25,1870
5540,2022-12-02 02:36:00,6,1180
5541,2022-12-02 02:37:00,19,640
5542,2022-12-02 02:38:00,10,770
5543,2022-12-02 02:38:00,46,560
5544,2022-12-02 02:39:00,1,30
5545,2022-12-02 02:40:00,14,950
5546,2022-12-02 02:40:00,34,620
5547,2022-12-02 02:40:00,45,1880
5548,2022-12-02 02:41:00,0,1440
5549,2022-12-02 02:41:00,9,530
5550,2022-12-02 02:41:00,26,1260
5551,2022-12-02 02:41:00,36,680
5552,2022-12-02 02:41:00,49,1630
5553,2022-12-02 02:42:00,2,1380
5554,2022-12-02 02:42:00,4,50
5555,2022-12-02 02:42:00,32,510
5556,2022-12-02 02:43:00,12,1350
5557,2022-12-02 02:43:00,39,200
5558,2022-12-02 02:43:00,48,1350
5559,2022-12-02 02:45:00,8,1520
5560,2022-12-02 02:45:00,31,1640
5561,2022-12-02 02:45:00,46,1670
5562,2022-12-02 02:46:00,28,260
5563,2022-12-02 02:46:00,30,60
5564,2022-12-02 02:47:00,21,830
5565,2022-12-02 02:47:00,35,480
5566,2022-12-02 02:48:00,24,1120
5567,2022-12-02 02:49:00,0,800
5568,2022-12-02 02:49:00,42,1270
5569,2022-12-02 02:51:00,16,1060
5570,2022-12-02 02:51:00,33,620
5571,2022-12-02 02:51:00,34,1380
5572,2022-12-02 02:51:00,48,50
5573,2022-12-02 02:52:00,5,350
5574,2022-12-02 02:52:00,20,1150
5575,2022-12-02 02:52:00,37,1060
5576,2022-12-02 02:52:00,40,400
5577,2022-12-02 02:53:00,3,1810
5578,2022-12-02 02:54:00,12,1380
5579,2022-12-02 02:54:00,28,1410
5580,2022-12-02 02:54:00,38,570
5581,2022-12-02 02:54:00,47,410
5582,2022-12-02 02:56:00,2,700
5583,2022-12-02 02:56:00,14,310
5584,2022-12-02 02:56:00,35,430
5585,2022-12-02 02:57:00,27,1470
5586,2022-12-02 02:57:00,48,1630
5587,2022-12-02 02:58:00,15,1910
5588,2022-12-02 02:58:00,29,1540
5589,2022-12-02 02:58:00,41,960
5590,2022-12-02 02:59:00,40,140
5591,2022-12-02 02:59:00,42,1300
5592,2022-12-02 03:00:00,23,150
5593,2022-12-02 03:01:00,1,780
5594,2022-12-02 03:01:00,43,640
5595,2022-12-02 03:01:00,44,1630
5596,2022-12-02 03:02:00,7,490
5597,2022-12-02 03:04:00,17,1980
5598,2022-12-02 03:04:00,22,1580
5599,2022-12-02 03:05:00,19,450
5600,2022-12-02 03:06:00,10,90
5601,2022-12-02 03:08:00,11,1060
5602,2022-12-02 03:08:00,20,1670
5603,2022-12-02 03:08:00,30,700
5604,2022-12-02 03:08:00,37,870
5605,2022-12-02 03:09:00,18,590
5606,2022-12-02 03:09:00,21,1030
5607,2022-12-02 03:10:00,46,370
5608,2022-12-02 03:11:00,7,170
5609,2022-12-02 03:11:00,36,730
5610,2022-12-02 03:12:00,13,790
5611,2022-12-02 03:13:00,6,1830
5612,2022-12-02 03:13:00,24,380
5613,2022-12-02 03:13:00,45,50
5614,2022-12-02 03:14:00,26,920
5615,2022-12-02 03:14:00,37,1260
5616,2022-12-02 03:15:00,2,510
5617,2022-12-02 03:15:00,31,220
5618,2022-12-02 03:15:00,39,220
5619,2022-12-02 03:16:00,21,180
5620,2022-12-02 03:16:00,36,220
5621,2022-12-02 03:16:00,38,740
5622,2022-12-02 03:17:00,3,460
5623,2022-12-02 03:17:00,11,1120
5624,2022-12-02 03:17:00,43,850
5625,2022-12-02 03:19:00,10,1510
5626,2022-12-02 03:19:00,29,1240
5627,2022-12-02 03:19:00,48,1750
5628,2022-12-02 03:20:00,16,990
5629,2022-12-02 03:20:00,40,1500
5630,2022-12-02 03:21:00,34,1220
5631,2022-12-02 03:22:00,31,1830
5632,2022-12-02 03:23:00,25,1520
5633,2022-12-02 03:24:00,4,210
5634,2022-12-02 03:25:00,36,1850
5635,2022-12-02 03:26:00,33,490
5636,2022-12-02 03:26:00,49,120
5637,2022-12-02 03:28:00,9,710
5638,2022-12-02 03:29:00,32,970
5639,2022-12-02 03:30:00,8,950
5640,2022-12-02 03:30:00,36,1220
5641,2022-12-02 03:31:00,28,1250
5642,2022-12-02 03:32:00,22,1590
5643,2022-12-02 03:32:00,49,580
5644,2022-12-02 03:33:00,7,140
5645,2022-12-02 03:33:00,21,290
5646,2022-12-02 03:34:00,6,1210
5647,2022-12-02 03:35:00,23,1600
5648,2022-12-02 03:35:00,29,350
5649,2022-12-02 03:35:00,34,390
5650,2022-12-02 03:35:00,45,870
5651,2022-12-02 03:36:00,19,1690
5652,2022-12-02 03:36:00,30,610
5653,2022-12-02 03:37:00,0,1150
5654,2022-12-02 03:37:00,15,1770
5655,2022-12-02 03:38:00,18,1970
5656,2022-12-02 03:39:00,5,1050
5657,2022-12-02 03:39:00,12,320
5658,2022-12-02 03:39:00,26,1180
5659,2022-12-02 03:39:00,47,1520
5660,2022-12-02 03:40:00,35,1160
5661,2022-12-02 03:40:00,40,470
5662,2022-12-02 03:41:00,42,780
5663,2022-12-02 03:42:00,1,720
5664,2022-12-02 03:43:00,14,1590
5665,2022-12-02 03:43:00,17,860
5666,2022-12-02 03:43:00,30,210
5667,2022-12-02 03:43:00,44,820
5668,2022-12-02 03:44:00,31,830
5669,2022-12-02 03:44:00,36,1350
5670,2022-12-02 03:45:00,10,1760
5671,2022-12-02 03:45:00,27,1450
5672,2022-12-02 03:45:00,46,140
5673,2022-12-02 03:46:00,4,20
5674,2022-12-02 03:47:00,6,1680
5675,2022-12-02 03:47:00,11,1010
5676,2022-12-02 03:47:00,41,630
5677,2022-12-02 03:48:00,0,1730
5678,2022-12-02 03:48:00,30,1210
5679,2022-12-02 03:48:00,38,1670
5680,2022-12-02 03:48:00,39,1100
5681,2022-12-02 03:49:00,29,1230
5682,2022-12-02 03:49:00,32,1140
5683,2022-12-02 03:50:00,2,410
5684,2022-12-02 03:50:00,20,1260
5685,2022-12-02 03:50:00,43,1760
5686,2022-12-02 03:51:00,46,1210
5687,2022-12-02 03:52:00,25,570
5688,2022-12-02 03:53:00,11,1650
5689,2022-12-02 03:54:00,13,620
5690,2022-12-02 03:54:00,32,1160
5691,2022-12-02 03:55:00,3,1750
5692,2022-12-02 03:55:00,21,70
5693,2022-12-02 03:55:00,33,1640
5694,2022-12-02 03:59:00,37,660
5695,2022-12-02 04:01:00,34,1560
5696,2022-12-02 04:01:00,44,640
5697,2022-12-02 04:02:00,24,1210
5698,2022-12-02 04:02:00,43,1810
5699,2022-12-02 04:03:00,5,630
5700,2022-12-02 04:03:00,16,1930
5701,2022-12-02 04:03:00,27,1230
5702,2022-12-02 04:03:00,40,1220
5703,2022-12-02 04:04:00,19,1920
5704,2022-12-02 04:04:00,20,1370
5705,2022-12-02 04:04:00,28,160
5706,2022-12-02 04:04:00,39,810
5707,2022-12-02 04:06:00,31,370
5708,2022-12-02 04:07:00,12,1650
5709,2022-12-02 04:07:00,35,100
5710,2022-12-02 04:07:00,44,160
5711,2022-12-02 04:08:00,48,320
5712,2022-12-02 04:08:00,49,1510
5713,2022-12-02 04:10:00,6,1750
5714,2022-12-02 04:10:00,9,660
5715,2022-12-02 04:10:00,22,1580
5716,2022-12-02 04:10:00,26,80
5717,2022-12-02 04:11:00,47,990
5718,2022-12-02 04:12:00,15,540
5719,2022-12-02 04:12:00,27,1580
5720,2022-12-02 04:12:00,45,350
5721,2022-12-02 04:13:00,30,350
5722,2022-12-02 04:14:00,8,870
5723,2022-12-02 04:14:00,16,1520
5724,2022-12-02 04:14:00,28,1940
5725,2022-12-02 04:15:00,23,190
5726,2022-12-02 04:15:00,33,1220
5727,2022-12-02 04:17:00,7,730
5728,2022-12-02 04:17:00,9,40
5729,2022-12-02 04:19:00,3,550
5730,2022-12-02 04:19:00,6,1770
5731,2022-12-02 04:19:00,17,1830
5732,2022-12-02 04:19:00,19,920
5733,2022-12-02 04:19:00,38,1640
5734,2022-12-02 04:20:00,18,920
5735,2022-12-02 04:20:00,26,1240
5736,2022-12-02 04:20:00,35,150
5737,2022-12-02 04:21:00,27,550
5738,2022-12-02 04:21:00,30,1490
5739,2022-12-02 04:21:00,41,710
5740,2022-12-02 04:21:00,43,1690
5741,2022-12-02 04:22:00,2,790
5742,2022-12-02 04:22:00,4,370
5743,2022-12-02 04:22:00,8,950
5744,2022-12-02 04:22:00,47,1110
5745,2022-12-02 04:22:00,49,1880
5746,2022-12-02 04:23:00,10,370
5747,2022-12-02 04:25:00,1,20
5748,2022-12-02 04:25:00,14,820
5749,2022-12-02 04:25:00,34,250
5750,2022-12-02 04:25:00,36,1160
5751,2022-12-02 04:27:00,43,1760
5752,2022-12-02 04:28:00,19,280
5753,2022-12-02 04:28:00,42,280
5754,2022-12-02 04:29:00,33,500
5755,2022-12-02 04:29:00,46,810
5756,2022-12-02 04:29:00,49,540
5757,2022-12-02 04:30:00,6,1910
5758,2022-12-02 04:30:00,37,460
5759,2022-12-02 04:31:00,0,740
5760,2022-12-02 04:35:00,5,530
5761,2022-12-02 04:35:00,12,1670
5762,2022-12-02 04:35:00,25,1700
5763,2022-12-02 04:36:00,29,770
5764,2022-12-02 04:37:00,0,890
5765,2022-12-02 04:37:00,34,1410
5766,2022-12-02 04:38:00,32,1220
5767,2022-12-02 04:39:00,36,390
5768,2022-12-02 04:40:00,8,980
5769,2022-12-02 04:41:00,13,390
5770,2022-12-02 04:41:00,21,1050
5771,2022-12-02 04:41:00,35,1660
5772,2022-12-02 04:41:00,44,640
5773,2022-12-02 04:42:00,7,1180
5774,2022-12-02 04:42:00,11,160
5775,2022-12-02 04:43:00,14,940
5776,2022-12-02 04:43:00,20,420
5777,2022-12-02 04:43:00,24,1450
5778,2022-12-02 04:44:00,39,1150
5779,2022-12-02 04:45:00,1,1200
5780,2022-12-02 04:45:00,15,1260
5781,2022-12-02 04:46:00,27,1170
5782,2022-12-02 04:46:00,36,400
5783,2022-12-02 04:47:00,8,1310
5784,2022-12-02 04:47:00,16,900
5785,2022-12-02 04:47:00,40,80
5786,2022-12-02 04:48:00,23,1490
5787,2022-12-02 04:48:00,31,1270
5788,2022-12-02 04:50:00,20,1040
5789,2022-12-02 04:51:00,9,1000
5790,2022-12-02 04:51:00,32,120
5791,2022-12-02 04:51:00,46,1230
5792,2022-12-02 04:52:00,3,260
5793,2022-12-02 04:52:00,48,1380
5794,2022-12-02 04:53:00,19,1410
5795,2022-12-02 04:53:00,25,150
5796,2022-12-02 04:53:00,34,400
5797,2022-12-02 04:53:00,39,70
5798,2022-12-02 04:54:00,15,610
5799,2022-12-02 04:54:00,45,570
5800,2022-12-02 04:55:00,22,890
5801,2022-12-02 04:55:00,23,1010
5802,2022-12-02 04:55:00,33,1540
5803,2022-12-02 04:56:00,30,1210
5804,2022-12-02 04:57:00,4,860
5805,2022-12-02 04:57:00,37,1700
5806,2022-12-02 04:58:00,40,210
5807,2022-12-02 04:59:00,31,1760
5808,2022-12-02 04:59:00,32,1560
5809,2022-12-02 05:00:00,17,880
5810,2022-12-02 05:01:00,5,530
5811,2022-12-02 05:01:00,28,1460
5812,2022-12-02 05:01:00,29,270
5813,2022-12-02 05:01:00,44,1170
5814,2022-12-02 05:02:00,26,1110
5815,2022-12-02 05:02:00,41,510
5816,2022-12-02 05:03:00,6,780
5817,2022-12-02 05:03:00,16,1420
5818,2022-12-02 05:03:00,18,40
5819,2022-12-02 05:03:00,36,40
5820,2022-12-02 05:03:00,37,390
5821,2022-12-02 05:04:00,14,50
5822,2022-12-02 05:04:00,33,790
5823,2022-12-02 05:05:00,47,220
5824,2022-12-02 05:06:00,2,1610
5825,2022-12-02 05:06:00,8,640
5826,2022-12-02 05:06:00,38,1120
5827,2022-12-02 05:06:00,49,1900
5828,2022-12-02 05:08:00,7,1240
5829,2022-12-02 05:08:00,10,1280
5830,2022-12-02 05:08:00,43,400
5831,2022-12-02 05:09:00,28,750
5832,2022-12-02 05:10:00,41,1620
5833,2022-12-02 05:13:00,6,1450
5834,2022-12-02 05:13:00,20,1310
5835,2022-12-02 05:13:00,35,50
5836,2022-12-02 05:13:00,44,140
5837,2022-12-02 05:13:00,48,1950
5838,2022-12-02 05:15:00,12,1820
5839,2022-12-02 05:15:00,41,540
5840,2022-12-02 05:15:00,42,1290
5841,2022-12-02 05:16:00,47,1070
5842,2022-12-02 05:17:00,0,640
5843,2022-12-02 05:17:00,36,270
5844,2022-12-02 05:18:00,11,430
5845,2022-12-02 05:18:00,33,1810
5846,2022-12-02 05:19:00,39,1310
5847,2022-12-02 05:20:00,22,1510
5848,2022-12-02 05:20:00,35,170
5849,2022-12-02 05:21:00,5,580
5850,2022-12-02 05:21:00,13,1710
5851,2022-12-02 05:21:00,38,520
5852,2022-12-02 05:22:00,37,1850
5853,2022-12-02 05:23:00,11,70
5854,2022-12-02 05:24:00,40,820
5855,2022-12-02 05:24:00,42,890
5856,2022-12-02 05:24:00,43,1760
5857,2022-12-02 05:24:00,46,1040
5858,2022-12-02 05:25:00,14,1040
5859,2022-12-02 05:26:00,21,320
5860,2022-12-02 05:26:00,23,960
5861,2022-12-02 05:26:00,38,200
5862,2022-12-02 05:27:00,4,1280
5863,2022-12-02 05:28:00,16,1650
5864,2022-12-02 05:29:00,1,230
5865,2022-12-02 05:29:00,9,400
5866,2022-12-02 05:29:00,15,310
5867,2022-12-02 05:30:00,3,1340
5868,2022-12-02 05:30:00,24,430
5869,2022-12-02 05:30:00,32,1130
5870,2022-12-02 05:30:00,46,1080
5871,2022-12-02 05:31:00,27,1890
5872,2022-12-02 05:31:00,30,1130
5873,2022-12-02 05:32:00,22,440
5874,2022-12-02 05:32:00,25,1670
5875,2022-12-02 05:32:00,28,690
5876,2022-12-02 05:33:00,19,330
5877,2022-12-02 05:34:00,37,1060
5878,2022-12-02 05:34:00,45,220
5879,2022-12-02 05:35:00,47,1020
5880,2022-12-02 05:36:00,1,1050
5881,2022-12-02 05:36:00,31,1800
5882,2022-12-02 05:37:00,12,1830
5883,2022-12-02 05:37:00,21,960
5884,2022-12-02 05:39:00,18,110
5885,2022-12-02 05:39:00,43,160
5886,2022-12-02 05:40:00,34,240
5887,2022-12-02 05:41:00,7,510
5888,2022-12-02 05:42:00,17,510
5889,2022-12-02 05:42:00,26,1690
5890,2022-12-02 05:43:00,13,430
5891,2022-12-02 05:44:00,8,210
5892,2022-12-02 05:44:00,35,1460
5893,2022-12-02 05:44:00,49,150
5894,2022-12-02 05:45:00,39,970
5895,2022-12-02 05:46:00,2,1200
5896,2022-12-02 05:46:00,29,1980
5897,2022-12-02 05:46:00,37,1930
5898,2022-12-02 05:47:00,28,1530
5899,2022-12-02 05:47:00,33,1050
5900,2022-12-02 05:49:00,4,250
5901,2022-12-02 05:49:00,12,1490
5902,2022-12-02 05:51:00,10,1180
5903,2022-12-02 05:52:00,0,1570
5904,2022-12-02 05:52:00,24,1350
5905,2022-12-02 05:52:00,35,180
5906,2022-12-02 05:53:00,5,620
5907,2022-12-02 05:54:00,20,830
5908,2022-12-02 05:54:00,48,1930
5909,2022-12-02 05:55:00,38,1510
5910,2022-12-02 05:57:00,10,950
5911,2022-12-02 05:57:00,44,1260
5912,2022-12-02 05:58:00,6,1710
5913,2022-12-02 05:58:00,13,1130
5914,2022-12-02 05:58:00,33,870
5915,2022-12-02 05:58:00,42,1870
5916,2022-12-02 05:59:00,36,980
5917,2022-12-02 05:59:00,41,1220
5918,2022-12-02 06:00:00,9,300
5919,2022-12-02 06:00:00,27,550
5920,2022-12-02 06:01:00,1,290
5921,2022-12-02 06:01:00,47,1740
5922,2022-12-02 06:02:00,16,930
5923,2022-12-02 06:02:00,21,790
5924,2022-12-02 06:04:00,28,1420
5925,2022-12-02 06:04:00,40,310
5926,2022-12-02 06:06:00,11,430
5927,2022-12-02 06:06:00,23,1380
5928,2022-12-02 06:07:00,14,1850
5929,2022-12-02 06:08:00,32,860
5930,2022-12-02 06:09:00,18,1270
5931,2022-12-02 06:09:00,25,1140
5932,2022-12-02 06:09:00,30,1300
5933,2022-12-02 06:09:00,38,850
5934,2022-12-02 06:10:00,15,410
5935,2022-12-02 06:10:00,46,980
5936,2022-12-02 06:11:00,37,220
5937,2022-12-02 06:13:00,2,430
5938,2022-12-02 06:13:00,6,1090
5939,2022-12-02 06:13:00,11,1590
5940,2022-12-02 06:14:00,3,1250
5941,2022-12-02 06:14:00,34,1900
5942,2022-12-02 06:14:00,48,1260
5943,2022-12-02 06:15:00,1,50
5944,2022-12-02 06:15:00,22,1580
5945,2022-12-02 06:15:00,24,1990
5946,2022-12-02 06:15:00,26,690
5947,2022-12-02 06:16:00,7,160
5948,2022-12-02 06:16:00,28,1500
5949,2022-12-02 06:16:00,37,1500
5950,2022-12-02 06:17:00,9,420
5951,2022-12-02 06:17:00,19,40
5952,2022-12-02 06:17:00,33,960
5953,2022-12-02 06:18:00,39,1220
5954,2022-12-02 06:18:00,43,1510
5955,2022-12-02 06:18:00,49,1330
5956,2022-12-02 06:19:00,45,1840
5957,2022-12-02 06:21:00,1,600
5958,2022-12-02 06:21:00,5,1110
5959,2022-12-02 06:22:00,23,1720
5960,2022-12-02 06:22:00,31,1540
5961,2022-12-02 06:24:00,10,1690
5962,2022-12-02 06:25:00,0,300
5963,2022-12-02 06:25:00,13,1680
5964,2022-12-02 06:26:00,9,270
5965,2022-12-02 06:27:00,17,1980
5966,2022-12-02 06:28:00,15,1370
5967,2022-12-02 06:28:00,26,1890
5968,2022-12-02 06:28:00,29,300
5969,2022-12-02 06:29:00,21,770
5970,2022-12-02 06:29:00,42,1080
5971,2022-12-02 06:30:00,12,510
5972,2022-12-02 06:30:00,18,1230
5973,2022-12-02 06:31:00,8,710
5974,2022-12-02 06:31:00,36,400
5975,2022-12-02 06:31:00,43,360
5976,2022-12-02 06:32:00,24,190
5977,2022-12-02 06:33:00,35,130
5978,2022-12-02 06:33:00,38,270
5979,2022-12-02 06:33:00,45,1300
5980,2022-12-02 06:33:00,46,570
5981,2022-12-02 06:34:00,14,1320
5982,2022-12-02 06:34:00,20,110
5983,2022-12-02 06:35:00,27,510
5984,2022-12-02 06:36:00,4,1070
5985,2022-12-02 06:36:00,37,160
5986,2022-12-02 06:37:00,7,1550
5987,2022-12-02 06:37:00,16,1370
5988,2022-12-02 06:37:00,33,1820
